ZIP Code;City;State;Metro;County;House type;Date;Rental value;Price unit
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2019-04;1.94556275726485;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2019-07;1.90826219305334;Per square meter
80921;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-08;1.67729591836735;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-01;1.96220930232558;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2017-09;1.95524146054181;Per square meter
80246;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-09;2.01;Per square meter
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-04;1271.5;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-05;1300.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2016-02;997.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-03;1125.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-06;1147.5;Whole house
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-03;1328.0;Whole house
80921;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-10;2122.5;Whole house
80921;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-01;2272.5;Whole house
80109;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2018-12;2197.5;Whole house
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-12;1972.5;Whole house
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-03;1900.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-06;1549.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-08;1485.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-07;1505.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-11;1480.5;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-04;1500.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-11;1167.5;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-02;1076.5;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-05;1450.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-06;1548.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-01;1505.5;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-08;1565.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-06;1680.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-07;1560.0;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2018-03;1469.0;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2018-05;1356.0;Whole house
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-06;1350.0;Whole house
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-10;975.0;Whole house
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-04;1520.0;Whole house
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-03;1485.0;Whole house
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2017-02;1285.0;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-05;1119.5;Whole house
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2017-10;1275.0;Whole house
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-03;1295.0;Whole house
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2019-10;1361.0;Whole house
81615;Snowmass Village;CO;Glenwood Springs;Pitkin County;Single Family Residential home.;2019-02;22000.0;Whole house
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2013-08;2025.0;Whole house
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2013-06;1972.5;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2012-11;1395.0;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2016-12;1747.5;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2014-12;1729.0;Whole house
80011;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-05;1800.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-01;2400.0;Whole house
80220;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-06;2100.0;Whole house
80501;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2019-04;1800.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;Single Family Residential home.;2016-09;2770.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;Single Family Residential home.;2019-09;3250.0;Whole house
80919;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-07;1895.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2014-10;1375.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-11;1295.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-09;1650.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2011-07;1295.0;Whole house
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-07;2400.0;Whole house
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-08;2125.0;Whole house
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-05;2000.0;Whole house
80516;Erie;CO;Greeley;Weld County;Single Family Residential home.;2018-02;2400.0;Whole house
80516;Erie;CO;Greeley;Weld County;Single Family Residential home.;2018-04;2492.5;Whole house
80026;Lafayette;CO;Boulder;Boulder County;Single Family Residential home.;2018-05;2145.0;Whole house
80026;Lafayette;CO;Boulder;Boulder County;Single Family Residential home.;2018-11;2282.5;Whole house
80026;Lafayette;CO;Boulder;Boulder County;Single Family Residential home.;2019-11;2047.5;Whole house
80026;Lafayette;CO;Boulder;Boulder County;Single Family Residential home.;2019-10;2000.0;Whole house
80907;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-02;1595.0;Whole house
80907;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-03;1395.0;Whole house
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2018-05;1900.0;Whole house
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2018-11;1950.0;Whole house
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2019-07;1850.0;Whole house
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-10;1195.0;Whole house
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-03;1250.0;Whole house
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-02;1250.0;Whole house
80910;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2011-06;1000.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-08;2149.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-11;2000.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-10;2235.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-06;2195.0;Whole house
80003;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2018-11;1995.0;Whole house
80503;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2018-03;2200.0;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-09;1695.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;Single Family Residential home.;2015-05;2475.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;Single Family Residential home.;2018-01;2325.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;Single Family Residential home.;2019-05;2450.0;Whole house
81301;Durango;CO;Durango;La Plata County;Single Family Residential home.;2018-08;1775.0;Whole house
81301;Durango;CO;Durango;La Plata County;Single Family Residential home.;2018-05;1862.5;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-11;1250.0;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-02;1400.0;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;Single Family Residential home.;2014-11;1250.0;Whole house
80817;Fountain;CO;Colorado Springs;El Paso County;Single Family Residential home.;2011-11;1195.0;Whole house
80113;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2018-10;1900.0;Whole house
80831;Peyton;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-12;1772.5;Whole house
80831;Peyton;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-03;1750.0;Whole house
80904;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-03;1425.0;Whole house
80904;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-02;1500.0;Whole house
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-09;1995.0;Whole house
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-06;1995.0;Whole house
80922;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-03;1300.0;Whole house
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2018-11;2350.0;Whole house
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-01;2300.0;Whole house
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-06;2450.0;Whole house
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-05;2495.0;Whole house
80212;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-03;2200.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-12;2125.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-04;2050.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2017-06;2153.5;Whole house
80524;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-02;1795.0;Whole house
80524;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-03;1800.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-02;1600.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-05;1695.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-04;1575.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-05;1600.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-02;1600.0;Whole house
80906;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-09;1924.5;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-11;2350.0;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2014-09;2200.0;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-10;2495.0;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-07;2499.5;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-08;2495.0;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-09;2472.5;Whole house
80221;Sherrelwood;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-01;1900.0;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2019-03;2462.5;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2015-08;2850.0;Whole house
80128;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;Single Family Residential home.;2019-09;2000.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-04;2997.5;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-12;2900.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2012-05;1450.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2015-08;1500.0;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2014-10;1122.5;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-11;1100.0;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-12;1075.0;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2017-09;1350.0;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-02;1395.0;Whole house
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-08;2000.0;Whole house
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-01;1877.5;Whole house
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-04;1995.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2012-03;1200.0;Whole house
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-10;1800.0;Whole house
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-09;1800.0;Whole house
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2019-11;2095.0;Whole house
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2018-01;1750.0;Whole house
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2017-07;1737.5;Whole house
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-03;1772.5;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2016-07;2100.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2013-12;1795.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-10;2300.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2014-02;1695.0;Whole house
